County Name,Water Body Name,Landmarks,Advisory Level,DetailStaticText,Advisory Detail Descr Display,Advisory Detail Descr,Advisory Level Description,Advisory Level,BloomInfo ID,Contact Org,County Name,Date Created,First Report,Landmarks,Rec Land Manager,RegionName,Report Updated On,Water Body Manager,Water Body Name,Latitude,Longitude
Tulare,South Fork Kings River,Muir Rock,Last verified >30 days ago,Detail,"Observations at this site include confirmation of harmful algal bloom that  forms potential toxic algal mats that grow attached to cobble, sand, and plants on the bottom of the waterway. The water can appear clear when algal mats are attached to the bottom. These mats can dislodge and float downstream or strand on the shoreline, children and dogs should avoid touching mat material.; Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.","Observations at this site include confirmation of harmful algal bloom that  forms potential toxic algal mats that grow attached to cobble, sand, and plants on the bottom of the waterway. The water can appear clear when algal mats are attached to the bottom. These mats can dislodge and float downstream or strand on the shoreline, children and dogs should avoid touching mat material.; Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.",No new observations have been made of this bloom for 30 days. The bloom may still be present or may have subsided. Contact waterbody manager for current conditions.,Last verified >30 days ago,3649,NPS,Tulare,8/22/2022,8/3/2022,Muir Rock,,Region 5 - Central Valley,8/23/2022,,South Fork Kings River,36.793221,-118.58357
Tulare,Three Rivers,Slick Rock Boating Dock Bathrooms,Algal mat general awareness sign,Detail,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.; Advisory is based on visual monitoring for indicators of harmful algal bloom.","Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.; Advisory is based on visual monitoring for indicators of harmful algal bloom.",No bloom advisory. General awareness signs are educational and are recommended to be displayed at recreational waterbodies to provide info on potential bloom conditions and precautions.,Algal mat general awareness sign,3571,,Tulare,7/20/2022,7/19/2022,Slick Rock Boating Dock Bathrooms,,Region 5 - Central Valley,10/17/2022,,Three Rivers,36.415146,-118.93468
Tuolumne,Pine Mountain Lake,Midlake,Last verified >30 days ago,Detail,Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.,Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.,No new observations have been made of this bloom for 30 days. The bloom may still be present or may have subsided. Contact waterbody manager for current conditions.,Last verified >30 days ago,3465,McCord Environmental,Tuolumne,6/9/2022,6/9/2022,Midlake,,Region 5 - Central Valley,9/8/2022,,Pine Mountain Lake,37.85164,-120.1991
Tuolumne,Pine Mountain Lake,Pine Mountain Lake Dam,Last verified >30 days ago,Detail,Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.,Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.,No new observations have been made of this bloom for 30 days. The bloom may still be present or may have subsided. Contact waterbody manager for current conditions.,Last verified >30 days ago,3702,McCord Environmental,Tuolumne,9/8/2022,8/29/2022,Pine Mountain Lake Dam,,Region 5 - Central Valley,9/8/2022,,Pine Mountain Lake,37.851333,-120.2015
Tuolumne,Pine Mountain Lake,Pine Mountain Lake Lodge,Last verified >90 days ago,Detail,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Last verified >90 days ago,3466,McCord Environmental,Tuolumne,6/9/2022,6/9/2022,Pine Mountain Lake Lodge,,Region 5 - Central Valley,6/27/2022,,Pine Mountain Lake,37.84917,-120.19
Ventura,Random Site 86 - Rock Creek,Random Site 86 - Rock Creek,Last verified >90 days ago,Detail,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Last verified >90 days ago,3443,California Department of Fish and Wildlife,Ventura,5/31/2022,5/18/2022,Random Site 86 - Rock Creek,,Region 4 - Los Angeles,5/31/2022,,Random Site 86 - Rock Creek,34.55667,-119.20611
Ventura,Santa Paula Creek ~1.5mi N Hwy 150,Santa Paula Creek ~1.5mi N Hwy 150,Last verified >90 days ago,Detail,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Last verified >90 days ago,3442,California Department of Fish and Wildlife,Ventura,5/31/2022,5/17/2022,Santa Paula Creek ~1.5mi N Hwy 150,,Region 4 - Los Angeles,5/31/2022,,Santa Paula Creek ~1.5mi N Hwy 150,34.43952,-119.07616
Yolo,Lake Berryessa,East of Marcly cove marina,Last verified >90 days ago,Detail,Water testing of samples indicated no harmful algal bloom produced by cyanobacteria was present. Other types of nuisance algae are present that are not known to produce toxins.,Water testing of samples indicated no harmful algal bloom produced by cyanobacteria was present. Other types of nuisance algae are present that are not known to produce toxins.,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Last verified >90 days ago,3498,CA State Water Resources Control Board,Yolo,6/30/2022,6/23/2022,East of Marcly cove marina,Private entity,Region 5 - Central Valley,6/30/2022,United States Bureau of Reclamation,Lake Berryessa,38.4964,-122.1238
Yolo,Lake Berryessa,Oaks day use area acorn beach,Last verified >90 days ago,Detail,Water testing of samples indicated no harmful algal bloom produced by cyanobacteria was present. Other types of nuisance algae are present that are not known to produce toxins.,Water testing of samples indicated no harmful algal bloom produced by cyanobacteria was present. Other types of nuisance algae are present that are not known to produce toxins.,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Last verified >90 days ago,3499,CA State Water Resources Control Board,Yolo,7/11/2022,6/23/2022,Oaks day use area acorn beach,United States Bureau of Reclamation,Region 5 - Central Valley,6/30/2022,United States Bureau of Reclamation,Lake Berryessa,38.5578,-122.2322
Yolo,Lake Berryessa,Spanish flat campground,Last verified >90 days ago,Detail,Water testing of samples indicated no harmful algal bloom produced by cyanobacteria was present. Other types of nuisance algae are present that are not known to produce toxins.,Water testing of samples indicated no harmful algal bloom produced by cyanobacteria was present. Other types of nuisance algae are present that are not known to produce toxins.,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Last verified >90 days ago,3501,CA State Water Resources Control Board,Yolo,6/30/2022,6/23/2022,Spanish flat campground,United States Bureau of Reclamation,Region 5 - Central Valley,6/30/2022,United States Bureau of Reclamation,Lake Berryessa,38.5191,-122.214
