Case_ID,CaseStartDate,WaterBodyName,Landmarks,ReportObservationDate,BloomReport_ID,CountyName,RegionName,Latitude,Longitude,WBTypeName,WaterBodyManager,RecLandManager,AdvisoryRecommendedType,AdvisoryRecommendedDate,AdvisoryLevelCurrentOnMap
837,1/1/2021,Trinity River ,below Junction City,7/27/2021,2925,Trinity,Region 1 - North Coast,40.75898,-123.06683,Wadeable stream,Unknown,Unknown,Algal mat alert sign,7/27/2021,Last verified >90 days ago
837,1/1/2021,Trinity River ,near Cedar Flat,7/27/2021,2911,Trinity,Region 1 - North Coast,40.79022,-123.4389,Wadeable stream,"California Department of Water Resources, United States Bureau of Reclamation, Unknown","California State Parks, East Bay Municipal Utility District, Unknown",Algal mat alert sign,7/27/2021,Last verified >90 days ago
837,1/1/2021,Trinity River ,near Del Loma,7/27/2021,2916,Trinity,Region 1 - North Coast,40.77562,-123.325,Wadeable stream,Unknown,Unknown,Algal mat alert sign,7/27/2021,Last verified >90 days ago
837,1/1/2021,Trinity River ,near Francis B. Matthews Rest Area,7/27/2021,2909,Trinity,Region 1 - North Coast,40.88551,-123.54343,Wadeable stream,Unknown,Unknown,Algal mat alert sign,7/27/2021,Last verified >90 days ago
837,1/1/2021,Trinity River ,near Little French Creek,7/27/2021,2917,Trinity,Region 1 - North Coast,40.77081,-123.3078,Wadeable stream,Unknown,Unknown,Algal mat alert sign,7/27/2021,Last verified >90 days ago
837,1/1/2021,Trinity River ,near Prairie Creek Road,7/27/2021,2918,Trinity,Region 1 - North Coast,40.76199,-123.28501,Wadeable stream,Unknown,Unknown,Algal mat alert sign,7/27/2021,Last verified >90 days ago
837,1/1/2021,Trinity River,near Sandy Bar Creek,7/27/2021,2913,Trinity,Region 1 - North Coast,40.79932,-123.3858,Wadeable stream,Unknown,Unknown,Algal mat alert sign,7/27/2021,Last verified >90 days ago
837,1/1/2021,Trinity River ,near Sheridan Creek,7/27/2021,2908,Trinity,Region 1 - North Coast,40.71153,-123.0429,Wadeable stream,Unknown,Unknown,Algal mat alert sign,7/27/2021,Last verified >90 days ago
837,1/1/2021,Trinity River ,near Skunk Point,7/27/2021,2920,Trinity,Region 1 - North Coast,40.73852,-123.23676,Wadeable stream,Unknown,Unknown,Algal mat alert sign,7/27/2021,Last verified >90 days ago
837,1/1/2021,Trinity River ,near Swede Creek,7/27/2021,2914,Trinity,Region 1 - North Coast,40.79119,-123.35012,Wadeable stream,Unknown,Unknown,Algal mat alert sign,7/27/2021,Last verified >90 days ago
837,1/1/2021,Trinity River ,near Trinity Village,7/27/2021,2910,Trinity,Region 1 - North Coast,40.87371,-123.52728,Wadeable stream,Unknown,Unknown,Algal mat alert sign,7/27/2021,Last verified >90 days ago
836,1/1/2021,Trinity River ,at the southern boundary of reservation,1/28/2021,2611,Humboldt,Region 1 - North Coast,41.020169,-123.63518,Wadeable stream,Unknown,Hoopa Tribe,None,7/20/2021,Last verified >90 days ago
836,1/1/2021,Trinity River,"right past town of willow creek going east off highway; river access sign, pull out left side of the highway and trail down",6/30/2021,2844,Humboldt,Region 1 - North Coast,40.914608,-123.61663,Wadeable stream,Unknown,County Environmental Health Department,Caution,7/15/2021,Last verified >90 days ago
836,1/1/2021,Trinity River ,near Klamath River,8/4/2021,2979,Humboldt,Region 1 - North Coast,41.18462,-123.70662,Wadeable stream,Unknown,Unknown,None,11/4/2021,Last verified >90 days ago
835,1/1/2021,Three Mile Slough ,near San Joaquin River,9/15/2021,3049,Sacramento,Region 5 - Central Valley,38.1033,-121.6861,,Unknown,Unknown,None,11/18/2021,Last verified >90 days ago
834,1/1/2021,Thermalito Forebay ,Swim Beach,5/4/2021,2683,Butte,Region 5 - Central Valley,39.53444,-121.5875,,California Department of Water Resources,California State Parks,None,7/14/2021,Last verified >90 days ago
833,1/1/2021,Thermalito Afterbay ,Swim Beach,5/4/2021,2684,Butte,Region 5 - Central Valley,39.491667,-121.66916,,California Department of Water Resources,California Department of Water Resources,None,7/14/2021,Last verified >90 days ago
832,1/1/2021,Tenaya Creek,,8/26/2021,3042,Marin,Region 5 - Central Valley,37.743778,-119.56642,Wadeable stream,Unknown,Unknown,Caution,9/17/2021,Last verified >90 days ago
831,1/1/2021,Tanzanite Park pond,,6/21/2021,2784,Sacramento,Region 5 - Central Valley,38.6316,-121.51091,Pond (<1 ha),Unknown,City Department,Caution,6/30/2021,Last verified >90 days ago
830,1/1/2021,Tamarack Lake,,8/23/2021,2999,Alpine,Region 6 - Lahontan,38.60834,-119.90035,Reservoir,Unknown,Unknown,None,8/31/2021,Last verified >90 days ago
829,1/1/2021,Tahoe Keys Lagoon,,4/13/2021,2653,El Dorado,Region 6 - Lahontan,38.928889,-120.009,Other,Community HOA,Tahoe Keys Property Owners Association,None,6/22/2021,Last verified >90 days ago
828,1/1/2021,Summit Lake,,6/2/2021,2756,Nevada,Region 6 - Lahontan,39.34918,-120.32417,Reservoir,Unknown,Unknown,None,6/11/2021,Last verified >90 days ago
827,1/1/2021,Stone Lagoon,Boat Ramp,5/19/2021,2724,Humboldt,Region 1 - North Coast,41.2332,-124.0837,,Big Lagoon Rancheria,County Environmental Health Department,None,6/22/2021,Last verified >90 days ago
827,1/1/2021,Stone Lagoon,North,5/19/2021,2723,Humboldt,Region 1 - North Coast,41.2576,-124.0979,,Big Lagoon Rancheria,County Environmental Health Department,None,6/22/2021,Last verified >90 days ago
827,1/1/2021,Stone Lagoon,,6/1/2021,2758,Humboldt,Region 1 - North Coast,41.25229,-124.09629,Other,County Environmental Health Department,California State Parks,None,6/29/2021,Last verified >90 days ago
826,1/1/2021,Stanton Creek ,~1.4mi above Indian Valley Res.,6/7/2021,2805,Lake,Unknown Region,39.1846,-122.5356,Wadeable stream,Unknown,Unknown,None,6/30/2021,Last verified >90 days ago
825,1/1/2021,South side park,,6/30/2021,2825,Sacramento,Region 5 - Central Valley,38.568482,-121.50345,,Unknown,City Department,Caution,7/1/2021,Last verified >90 days ago
823,1/1/2021,South Fork Eel River,California Federation of Womens Clubs Grove,7/17/2021,2884,Humboldt,Region 1 - North Coast,40.3395952,-123.93643,Wadeable stream,County Environmental Health Department,Unknown,Caution,7/20/2021,Last verified >90 days ago
823,1/1/2021,South Fork Eel River,Cooks Valley Campground,7/21/2021,2896,Humboldt,Region 1 - North Coast,39.998747,-123.78046,Wadeable stream,County Environmental Health Department,Unknown,Caution,7/30/2021,Last verified >90 days ago
823,1/1/2021,South Fork Eel River,Richardson Grove State Park,7/21/2021,2895,Humboldt,Region 1 - North Coast,40.018316,-123.7972,Wadeable stream,County Environmental Health Department,California State Parks,Caution,7/30/2021,Last verified >90 days ago
822,1/1/2021,South Creek 28,,6/9/2021,2809,Tulare,Unknown Region,35.968884,-118.52125,Wadeable stream,Unknown,Unknown,Caution,7/1/2021,Last verified >90 days ago
821,1/1/2021,Sly Park Creek ,~1.5mi below Park Creek Rd.,6/21/2021,2819,El Dorado,Unknown Region,38.7349,-120.5041,Wadeable stream,Unknown,Unknown,None,6/30/2021,Last verified >90 days ago
820,1/1/2021,Slate Creek ,~0.7mi below Buckeye Cr.,8/5/2021,2961,Yuba,Region 5 - Central Valley,39.5854,-121.0604,Wadeable stream,Unknown,Unknown,Caution,8/12/2021,Last verified >90 days ago
819,1/1/2021,Silver Fork American River ,at Silver Fork Rd.,8/17/2021,2984,El Dorado,Region 5 - Central Valley,38.69487,-120.20136,Wadeable stream,Unknown,Unknown,Caution,11/1/2021,Last verified >90 days ago
818,1/1/2021,Seiad Creek ,~0.3mi above Panther Gulch,7/21/2021,2938,Siskiyou,Region 1 - North Coast,41.8806138,-123.12994,Wadeable stream,Unknown,Unknown,Caution,7/30/2021,Last verified >90 days ago
817,1/1/2021,Scott River ,near Jones Beach,8/2/2021,2975,Siskiyou,Region 1 - North Coast,41.63966,-123.05978,Wadeable stream,Unknown,Unknown,None,11/4/2021,Last verified >90 days ago
816,1/1/2021,Scott River ,near Indian Scotty,8/2/2021,2976,Siskiyou,Region 1 - North Coast,41.63561,-123.07732,Wadeable stream,Unknown,Unknown,None,11/4/2021,Last verified >90 days ago
815,1/1/2021,Sardine Creek,Sardine Falls Trailhead,9/12/2021,3028,Mono,Region 6 - Lahontan,38.31422,-119.60813,Wadeable stream,Unknown,Unknown,Caution,9/13/2021,Last verified >90 days ago
814,1/1/2021,Santa Margarita River,,5/13/2021,2693,San Diego,Region 9 - San Diego,33.410319,-117.23903,Wadeable stream,Unknown,Unknown,None,7/1/2021,Last verified >90 days ago
813,1/1/2021,San Diego River ,at Old Mission Dam,5/13/2021,2696,San Diego,Region 9 - San Diego,32.83964,-117.04271,Wadeable stream,Unknown,Unknown,None,7/1/2021,Last verified >90 days ago
813,1/1/2021,San Diego River ,Kaiser Ponds,8/25/2021,3005,San Diego,Region 9 - San Diego,32.79,-117.10257,Wadeable stream,Unknown,Unknown,None,9/14/2021,Last verified >90 days ago
813,1/1/2021,San Diego River ,east of Mast Park,10/18/2021,3086,San Diego,Region 9 - San Diego,32.844294,-116.98932,Wadeable stream,Unknown,Unknown,None,11/5/2021,Last verified >90 days ago
812,1/1/2021,Salmon River,at Klamath River confluence,6/16/2021,2774,Siskiyou,Region 1 - North Coast,41.378537,-123.47528,Wadeable stream,Unknown,Unknown,None,6/24/2021,Last verified >90 days ago
809,1/1/2021,Sacramento River,Between gibson and sims exits. Near shotgun hole creek,8/15/2021,3014,Shasta,Region 5 - Central Valley,41.051955,-122.37633,Wadeable stream,Unknown,Unknown,Caution,9/7/2021,Last verified >90 days ago
808,1/1/2021,Ruth Lake,eastern side along hwy 504,4/22/2021,2664,Trinity,Region 1 - North Coast,40.3124,-123.35747,Reservoir,Unknown,Unknown,Caution,4/26/2021,Last verified >90 days ago
808,1/1/2021,Ruth Lake,at Dillon Cove,6/28/2021,2838,Trinity,Region 1 - North Coast,40.335686,-123.41713,Reservoir,County Environmental Health Department,Unknown,None,7/6/2021,Last verified >90 days ago
808,1/1/2021,Ruth Lake,East Beach,6/28/2021,2842,Trinity,Region 1 - North Coast,40.325794,-123.3947,Reservoir,County Environmental Health Department,Unknown,None,7/6/2021,Last verified >90 days ago
808,1/1/2021,Ruth Lake,South Lake,6/28/2021,2839,Trinity,Region 1 - North Coast,40.315043,-123.36746,Reservoir,County Environmental Health Department,Unknown,None,7/6/2021,Last verified >90 days ago
808,1/1/2021,Ruth Lake,North,5/18/2021,2733,Trinity,Region 1 - North Coast,40.33713,-123.41912,Reservoir,Unknown,County Environmental Health Department,Algal mat general awareness sign,5/27/2021,Last verified >90 days ago
808,1/1/2021,Ruth Lake,South,5/18/2021,2734,Trinity,Region 1 - North Coast,40.337229,-123.41446,Reservoir,Unknown,County Environmental Health Department,Algal mat general awareness sign,5/27/2021,Last verified >90 days ago
807,1/1/2021,Russian River,upstream of Steelhead Beach,6/30/2021,2847,Sonoma,Region 1 - North Coast,38.49516,-122.89664,Wadeable stream,County Environmental Health Department,Unknown,None,7/8/2021,Last verified >90 days ago
806,1/1/2021,Russian River,upstream of Riverfront Park,6/30/2021,2848,Sonoma,Region 1 - North Coast,38.56326,-122.85302,Wadeable stream,County Environmental Health Department,Unknown,None,7/8/2021,Last verified >90 days ago
805,1/1/2021,Russian River,Sunset Beach,1/26/2021,2603,Sonoma,Region 1 - North Coast,38.503944,-122.93037,Wadeable stream,Unknown,County Environmental Health Department,Algal mat general awareness sign,6/15/2021,Last verified >90 days ago
804,1/1/2021,Russian River,Steelhead Beach,1/26/2021,2605,Sonoma,Region 1 - North Coast,38.500283,-122.8995,Wadeable stream,Unknown,County Environmental Health Department,Algal mat general awareness sign,6/15/2021,Last verified >90 days ago
803,1/1/2021,Russian River,Patterson Point,1/26/2021,2600,Sonoma,Region 1 - North Coast,38.471794,-123.02761,Wadeable stream,Unknown,County Environmental Health Department,Algal mat general awareness sign,6/11/2021,Last verified >90 days ago
802,1/1/2021,Russian River,Monte Rio Beach,1/26/2021,2601,Sonoma,Region 1 - North Coast,38.466885,-123.01219,Wadeable stream,Unknown,County Environmental Health Department,Algal mat general awareness sign,6/15/2021,Last verified >90 days ago
801,1/1/2021,Russian River,Johnson's Beach,1/26/2021,2602,Sonoma,Region 1 - North Coast,38.499481,-122.99831,Wadeable stream,Unknown,County Environmental Health Department,Algal mat general awareness sign,6/15/2021,Last verified >90 days ago
800,1/1/2021,Russian River,Healdsburg Veterans Beach,1/26/2021,2606,Sonoma,Region 1 - North Coast,38.603804,-122.86,Wadeable stream,Unknown,County Environmental Health Department,Algal mat general awareness sign,6/15/2021,Last verified >90 days ago
799,1/1/2021,Russian River,Forestville Access Beach,1/26/2021,2604,Sonoma,Region 1 - North Coast,38.510636,-122.92395,Wadeable stream,Unknown,County Environmental Health Department,Algal mat general awareness sign,6/15/2021,Last verified >90 days ago
798,1/1/2021,Russian River,Del Rio Woods Beach,1/26/2021,2608,Sonoma,Region 1 - North Coast,38.6229653,-122.83943,Wadeable stream,Unknown,County Environmental Health Department,Algal mat general awareness sign,6/15/2021,Last verified >90 days ago
797,1/1/2021,Russian River,Cloverdale River Park Beach,1/26/2021,2609,Sonoma,Region 1 - North Coast,38.822747,-123.00994,Wadeable stream,Unknown,County Environmental Health Department,Algal mat general awareness sign,6/15/2021,Last verified >90 days ago
796,1/1/2021,Russian River,Camp Rose Beach,1/26/2021,2607,Sonoma,Region 1 - North Coast,38.613184,-122.83207,Wadeable stream,Unknown,County Environmental Health Department,Algal mat general awareness sign,6/15/2021,Last verified >90 days ago
795,1/1/2021,Russian River,Alexander Valley Campground,6/30/2021,2849,Sonoma,Region 1 - North Coast,38.65867,-122.82969,Wadeable stream,County Environmental Health Department,Unknown,None,7/8/2021,Last verified >90 days ago
792,1/1/2021,Ruby Lake,"Near Tom's Place, Mosquito Flat trailhead (Rock Creek)",9/20/2021,3048,Mono,Region 6 - Lahontan,37.41656,-118.76765,Reservoir,Unknown,Unknown,Caution,9/22/2021,Last verified >90 days ago
791,1/1/2021,River Birch Park Site,,6/18/2021,2767,Sacramento,Region 5 - Central Valley,38.653056,-121.508724,Wadeable stream,City Department,City Department,Caution,6/30/2021,Last verified >90 days ago
790,1/1/2021,Red Clover Creek ,@ Clearwater Cr.,6/15/2021,2817,Plumas,Unknown Region,40.0399,-120.6508,Wadeable stream,Unknown,Unknown,None,6/30/2021,Last verified >90 days ago
789,1/1/2021,Quail Lake ,outlet,8/10/2021,2971,Los Angeles,Region 6 - Lahontan,34.773296,-118.7579,Reservoir,California Department of Water Resources,Unknown,None,12/3/2021,Last verified >90 days ago
788,1/1/2021,Prado Regional Park lake,Prado Regional Park-Prado Spillway,8/23/2021,2997,San Bernardino,Region 8 - Santa Ana,33.5654,-117.3854,Reservoir,Unknown,Local Park and Recreation Department,None,8/31/2021,Last verified >90 days ago
788,1/1/2021,Prado Regional Park lake,Prado Lake-Pedal Boat Dock,9/2/2021,3043,San Bernardino,Region 8 - Santa Ana,33.94366,-117.6483,Reservoir,Unknown,Unknown,None,9/17/2021,Last verified >90 days ago
787,1/1/2021,Prosser Creek,below confluence,8/9/2021,2981,Nevada,Region 6 - Lahontan,39.3828,-120.22514,Wadeable stream,Unknown,Unknown,Caution,10/14/2021,Last verified >90 days ago
786,1/1/2021,Prado Regional Park lake,"Prado Park Lake, Prado Regional Park",5/12/2021,2687,San Bernardino,Region 8 - Santa Ana,33.5652,-117.38559,Reservoir,Unknown,Local Park and Recreation Department,None,6/23/2021,Last verified >90 days ago
786,1/1/2021,Prado Regional Park lake,Prado Lake-Basin#1 N Channel,6/15/2021,2776,San Bernardino,Region 8 - Santa Ana,33.948312,-117.64831,Reservoir,Unknown,Local Park and Recreation Department,None,6/25/2021,Last verified >90 days ago
785,1/1/2021,Potato Creek ,~1.3mi above EF Hayfork Cr.,9/21/2021,3067,Trinity,Region 1 - North Coast,40.48972,-123.02833,Wadeable stream,Unknown,Unknown,Caution,10/1/2021,Last verified >90 days ago
784,1/1/2021,McLeod Lake,Stockton waterfront; McLeod Lake,6/9/2021,2760,San Joaquin,Region 5 - Central Valley,37.953705,-121.29565,Reservoir,Unknown,City Department,Danger,7/9/2021,Last verified >90 days ago
781,1/1/2021,Plum Creek ,~0.4mi above Plum Cr. Rd.,8/16/2021,2988,Tehama,Region 5 - Central Valley,40.31214,-121.89116,Wadeable stream,Unknown,Unknown,Caution,8/27/2021,Last verified >90 days ago
780,1/1/2021,Pass Creek ,nr Jackson Meadows Reservoir,6/30/2021,2858,Sierra,Unknown Region,39.50235,-120.5271,Wadeable stream,Unknown,Unknown,Caution,7/14/2021,Last verified >90 days ago
779,1/1/2021,Monterey municipal wharf ,dock 2,5/16/2021,2709,Monterey,Region 3 - Central Coast,36.60393,-121.88947,,Unknown,Unknown,Caution,5/25/2021,Last verified >90 days ago
779,1/1/2021,Monterey public launch ramp,near Coast Guard dock,5/16/2021,2710,Monterey,Region 3 - Central Coast,36.60898,-121.89335,,Unknown,Unknown,Caution,5/25/2021,Last verified >90 days ago
778,1/1/2021,Oregon Creek ,0.85 mi d/s Gale Cr.,6/1/2021,2799,Sierra,Unknown Region,39.46556,-120.96694,Wadeable stream,Unknown,Unknown,Caution,7/1/2021,Last verified >90 days ago
777,1/1/2021,Oakwood lake,Oakwood shores development,5/13/2021,2697,San Joaquin,Region 5 - Central Valley,37.776522,-121.28448,Reservoir,Community HOA,Unknown,Caution,6/30/2021,Last verified >90 days ago
776,1/1/2021,Camden Lake,North side of Camden Lake closest to South Camden Way,8/11/2021,2964,Sacramento,Region 5 - Central Valley,38.4260337,-121.37982,Reservoir,Unknown,Other,Caution,8/13/2021,Last verified >90 days ago
775,1/1/2021,North Natomas Regional Park pond,,6/21/2021,2783,Sacramento,Region 5 - Central Valley,38.66522,-121.51036,Pond (<1 ha),Unknown,City Department,Caution,6/30/2021,Last verified >90 days ago
774,1/1/2021,Nobe Young Creek ,~0.2mi above Great Western Divide Hwy,6/8/2021,2807,Tulare,Unknown Region,36.020505,-118.56685,Wadeable stream,Unknown,Unknown,Caution,7/1/2021,Last verified >90 days ago
773,1/1/2021,New River,near Denny campground,8/5/2021,2966,Trinity,Region 1 - North Coast,40.933017,-123.39292,Wadeable stream,Unknown,Unknown,Caution,9/1/2021,Last verified >90 days ago
772,1/1/2021,Nedler Cr 10,,6/22/2021,2821,Madera,Unknown Region,37.410997,-119.59513,Wadeable stream,Unknown,Unknown,None,6/30/2021,Last verified >90 days ago
771,1/1/2021,Mormon Slough,Moreli Boat Ramp,10/7/2021,3083,San Joaquin,Region 5 - Central Valley,37.952843,-121.30658,,Unknown,Unknown,None,10/18/2021,Last verified >90 days ago
770,1/1/2021,Monumental Creek ,~2.1mi above EF NF of NF American R.,5/12/2021,2789,Placer,Unknown Region,39.2596,-120.6154,Wadeable stream,Unknown,Unknown,None,6/30/2021,Last verified >90 days ago
770,1/1/2021,Monumental Creek ,~2.1mi above EF NF of NF American R.,6/16/2021,2813,Placer,Unknown Region,39.2596,-120.6154,Wadeable stream,Unknown,Unknown,None,6/30/2021,Last verified >90 days ago
769,1/1/2021,Merced River,SF ~2.6mi above main stem,6/22/2021,2823,Mariposa,Unknown Region,37.6397,-119.8639,Wadeable stream,Unknown,Unknown,Caution,7/1/2021,Last verified >90 days ago
769,1/1/2021,Merced River,NF below Bean Cr.,6/23/2021,2824,Mariposa,Unknown Region,37.7397,-120.0438,Wadeable stream,Unknown,Unknown,Caution,7/1/2021,Last verified >90 days ago
769,1/1/2021,Merced River,SF ~2.6mi above main stem,8/16/2021,2969,Marin,Region 5 - Central Valley,37.61682,-119.8374,Wadeable stream,Unknown,United States Forest Service,Caution,9/8/2021,Last verified >90 days ago
769,1/1/2021,Merced River ,at Saxon Creek,8/30/2021,3006,Marin,Region 5 - Central Valley,37.595797,-119.98361,Wadeable stream,Unknown,United States Bureau of Land Management,None,11/10/2021,Last verified >90 days ago
769,1/1/2021,Merced River,at top of Nevada Falls,10/21/2021,3088,Marin,Region 5 - Central Valley,37.724779,-119.53276,Wadeable stream,Unknown,United States Forest Service,NA - refer to Report Details,11/10/2021,Last verified >90 days ago
